"71","DREAL-PI","99","Entité racine > Dreal > DREAL-PI",,"3","{""71"":""71""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DREAL-PI","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:08:50","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"72","DREAL-PL","99","Entité racine > Dreal > DREAL-PL",,"3","{""72"":""72""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DREAL-PL","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:00","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"73","DREAL-RA","99","Entité racine > Dreal > DREAL-RA",,"3","{""73"":""73""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DREAL-RA","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:07","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"74","DRI-IF-EA","99","Entité racine > Dreal > DRI-IF-EA",,"3","{""74"":""74""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DRI-IF-EA","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:14","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"75","DRI-IF-EE","99","Entité racine > Dreal > DRI-IF-EE",,"3","{""75"":""75""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DRI-IF-EE","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:21","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"76","DRI-IF-HL","99","Entité racine > Dreal > DRI-IF-HL",,"3","{""76"":""76""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DRI-IF-HL","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:27","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"77","DTAM975","100","Entité racine > Outre-mer > DTAM975",,"3","{""77"":""77""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DTAM975","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:34","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"79","ENTE-AIX","95","Entité racine > Centres de formation et écoles > ENTE-AIX",,"3","{""79"":""79""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"ENTE-AIX","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:47","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"80","ENTE59","95","Entité racine > Centres de formation et écoles > ENTE59",,"3","{""80"":""80""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"ENTE59","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:09:55","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"81","IROU","94","Entité racine > Hors périmètre > Autres services > IROU",,"4","{""81"":""81""}","{""0"":""0"",""94"":""94""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"IROU","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:10:13","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"82","IntercoDOM","103","Entité racine > Hors périmètre > IntercoDOM",,"3","{""82"":""82""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"IntercoDOM","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:10:07","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"83","RCA","103","Entité racine > Hors périmètre > RCA",,"3","{""83"":""83""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"RCA","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:10:22","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"84","SCHAPI","94","Entité racine > Hors périmètre > Autres services > SCHAPI",,"4","{""84"":""84""}","{""0"":""0"",""94"":""94""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"SCHAPI","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:10:28","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"92","SOES","103","Entité racine > Hors périmètre > SOES",,"3","{""92"":""92""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"SOES","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:11:22","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"93","STRMTG","101","Entité racine > Stc > STRMTG",,"3","{""93"":""93""}","{""0"":""0"",""101"":""101""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"STRMTG","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2014-01-27 14:11:28","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"94","Autres services","103","Entité racine > Hors périmètre > Autres services",,"3","{""94"":""94"",""5"":""5"",""6"":""6"",""17"":""17"",""30"":""30"",""81"":""81"",""84"":""84""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"95","Centres de formation et écoles","0","Entité racine > Centres de formation et écoles",,"2","{""95"":""95"",""19"":""19"",""20"":""20"",""21"":""21"",""22"":""22"",""23"":""23"",""24"":""24"",""25"":""25"",""26"":""26"",""27"":""27"",""28"":""28"",""79"":""79"",""80"":""80""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"96","CEREMA","103","Entité racine > Hors périmètre > CEREMA",,"3","{""96"":""96""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"CEREMA","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2016-04-25 09:28:40","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"97","Dir","0","Entité racine > Dir",,"2",NULL,"[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"98","Dirm","0","Entité racine > Dirm",,"2","{""98"":""98"",""47"":""47"",""48"":""48"",""49"":""49"",""50"":""50""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"99","Dreal","0","Entité racine > Dreal",,"2",NULL,"[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"100","Outre-mer","0","Entité racine > Outre-mer",,"2",NULL,"[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"105","DMSOI","100","Entité racine > Outre-mer > DMSOI",,"3","{""105"":""105""}","{""0"":""0"",""100"":""100""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DMSOI","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2016-03-01 10:17:15","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"101","Stc","0","Entité racine > Stc",,"2","{""101"":""101"",""16"":""16"",""18"":""18"",""93"":""93""}","[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"103","Hors périmètre","0","Entité racine > Hors périmètre",,"2",NULL,"[""0""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2",NULL,"-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"104","DM971","100","Entité racine > Outre-mer > DM971",,"3","{""104"":""104""}","{""0"":""0"",""100"":""100""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,"DM971","0",,,NULL,"-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2016-03-01 10:17:04","-2","0","-10",NULL,"-2","-2","-2","-2","-2","-2","-2","0","0","10","10","-2","-2"
"0","Entité racine","-1","Entité racine",NULL,"1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","-1","0","0","-10","1",NULL,"1","0","0",NULL,"0","0","0","0","0","1","-10","0","0","10","10","0","1"
